Evaluation/AverageDiscountedReturn,EnvExecTime,Evaluation/AverageReturn,policy/LossAfter,policy/LossBefore,Evaluation/NumTrajs,Evaluation/Iteration,Evaluation/MinReturn,policy/KLBefore,policy/Entropy,policy/KL,policy/dLoss,LinearFeatureBaseline/ExplainedVariance,Evaluation/MaxReturn,policy/Perplexity,Evaluation/StdReturn,Evaluation/CompletionRate,Extras/EpisodeRewardMean,PolicyExecTime,ProcessExecTime,TotalEnvSteps
-111.47897461089758,0.1289372444152832,-111.4789746108976,-0.011519882827997208,-3.7694638521657e-09,92,266,-2100.057732433007,0.0,0.3856142066684165,0.0066708084,0.011519879058533355,0.23630545550859927,-33.53392737349359,1.470517245620014,361.0768439328264,0.0,-106.40610314631981,0.10193490982055664,0.011981010437011719,270204
-66.23919673046383,0.1178901195526123,-66.23919673046383,-0.020474188029766083,7.067744611788385e-09,92,267,-2065.2129881023484,0.0,0.3483319188295146,0.009807119,0.020474195097510695,-0.1171166611567418,-32.082018096960525,1.4167024019125412,209.7104174363622,0.0,-64.21042875904622,0.10286712646484375,0.011408090591430664,271216
-89.5191421674824,0.127671480178833,-89.5191421674824,-0.026482457295060158,-0.0,92,268,-2067.183494584984,0.0,0.3682916814630682,0.008399926,0.026482457295060158,0.15817774290962494,-32.37256452169708,1.445263534081876,294.8694538842724,0.0,-86.09416993698832,0.10163474082946777,0.012182474136352539,272228
-87.72412208047969,0.13106274604797363,-87.72412208047969,-0.01292734406888485,8.48129300123901e-09,92,269,-2064.2750534755733,0.0,0.34068280246417987,0.0064998083,0.01292735255017785,0.05244253553762368,-31.762622275141947,1.4059072198218021,294.5362261996942,0.0,-84.3287226354759,0.10595536231994629,0.012659072875976562,273240
-67.54384077876612,0.12511801719665527,-67.54384077876612,-0.015757398679852486,-1.978968455773611e-08,92,270,-2063.6417433428865,0.0,0.376213827623209,0.009464316,0.015757378890167928,-0.0018184165724834944,-31.96323158615613,1.456758595698425,209.37204139515688,0.0,-86.13612444113753,0.10709905624389648,0.012015104293823242,274252
-67.20559569289144,0.1260678768157959,-67.20559569289144,-0.013752252794802189,-3.5338723058941923e-09,92,271,-2066.8102019633798,0.0,0.3380929999671906,0.006623847,0.013752249260929883,0.08865078904717816,-31.721438480277314,1.4022709084898741,209.7730941614343,0.0,-65.88051437582561,0.10565757751464844,0.01210927963256836,275264
-67.24720691257578,0.13061213493347168,-67.24720691257578,-0.02168407291173935,4.240646500619505e-09,92,272,-2071.493484536831,0.0,0.3873369118912889,0.009350004,0.02168407715238585,0.13158659355565983,-33.26838237886968,1.4730526966496922,210.65164030905214,0.0,-65.3536752440693,0.10528421401977539,0.012811660766601562,276276
-47.28036614900369,0.13136720657348633,-47.28036614900368,-0.03232783451676369,4.900302741361884e-08,92,273,-125.9143026104079,0.0,0.4167148755944293,0.007925111,0.0323278835197911,-23.14477831825584,-35.215931772558825,1.5169699261190326,11.273468257294876,0.0,-46.84287494345813,0.10916781425476074,0.0129852294921875,277288
-66.10803960863856,0.12415575981140137,-66.10803960863856,-0.03581739589571953,1.602022159374883e-08,92,274,-2069.5733571762757,0.0,0.38553923957432684,0.008188344,0.03581741191594112,0.014393168309498883,-31.74663013400513,1.4704070093473993,210.12173561617408,0.0,-64.4000987944001,0.11381697654724121,0.011780500411987305,278300
-43.417264494681525,0.12084245681762695,-43.417264494681525,-0.03424277901649475,-4.146410148564428e-08,92,275,-66.69627430073655,0.0,0.3971199970471529,0.009808437,0.034242737552393265,-33.90060018536181,-31.767512765813585,1.487534419079842,6.238763432404765,0.0,-43.308283935125175,0.10293292999267578,0.011765718460083008,279312
-66.5157948222895,0.12689542770385742,-66.5157948222895,-0.017575446516275406,-3.298280759622685e-09,92,276,-2068.5441950002455,0.0,0.4073402495252285,0.0069596157,0.017575443217994646,0.011147628608971116,-30.742559734911573,1.502815350891192,209.99432318918085,0.0,-64.55780892560917,0.10573315620422363,0.012018680572509766,280324
-66.2553161058083,0.12672042846679688,-66.2553161058083,-0.016597220674157143,4.711829815207125e-10,92,277,-2067.7345816726242,0.0,0.41258601614609064,0.006864216,0.016597221145340124,0.11797901168706149,-33.165283546984234,1.5107194829868449,209.95111897706636,0.0,-64.30222470856489,0.10466694831848145,0.012125968933105469,281336
-66.9201796567246,0.11675214767456055,-66.9201796567246,-0.013005022890865803,2.8506569549335836e-08,92,278,-2061.583426593367,0.0,0.4691510106263896,0.009450351,0.013005051397435352,0.0944079137275986,-32.363165526815536,1.5986363916106048,209.19450960595424,0.0,-65.41905165827337,0.10829567909240723,0.012222528457641602,282348
-44.0507176118328,0.12127423286437988,-44.0507176118328,-0.02043270878493786,2.1438824049369032e-08,92,279,-68.70982092159329,0.0,0.44802747884757904,0.006589706,0.020432730223761908,-26.725121733592395,-32.822835491652555,1.565221705551262,6.131626300632924,0.0,-64.41349278779731,0.10522603988647461,0.011980295181274414,283360
-44.372083772573866,0.11761283874511719,-44.372083772573866,-0.021889429539442062,-6.360969972973862e-09,92,280,-64.67252176763705,0.0,0.4083444648109406,0.007282022,0.02188942317847209,0.946670902660589,-32.91225898847726,1.5043252590476963,5.8616841018305905,0.0,-44.27261970926993,0.10603618621826172,0.011403322219848633,284372
-45.13328770946151,0.11842131614685059,-45.13328770946151,-0.02002309076488018,-3.0626893021690194e-08,92,281,-68.9846714571636,0.0,0.3435721416247221,0.009487795,0.02002306013798716,0.883635067731851,-32.19899754932685,1.4099752367183063,7.310535047749032,0.0,-45.28002227622272,0.10848236083984375,0.011334657669067383,285384
-42.64501334326371,0.12741422653198242,-42.64501334326371,-0.02039574272930622,-2.626845052589033e-08,92,282,-60.81121231508793,0.0,0.33290293094197754,0.0075414428,0.020395716460855695,0.9354412909299952,-32.458961177715615,1.3950118794083453,5.904870836114178,0.0,-42.95280267759932,0.10495924949645996,0.012667179107666016,286396
-44.68137447073165,0.13042759895324707,-44.681374470731654,-0.024247173219919205,2.82709766707967e-09,92,283,-101.39433098486896,0.0,0.3103458570397418,0.0066694953,0.024247176047016872,0.8766632862802873,-33.66828032646408,1.3638967458599365,9.037534100131573,0.0,-44.51976230637348,0.11466693878173828,0.013000726699829102,287408
-88.34123123299253,0.13094162940979004,-88.34123123299253,-0.03348415344953537,-1.413548922357677e-08,92,284,-2096.8908387429724,0.0,0.3038909369306602,0.007108131,0.033484139314046146,0.010106070576821335,-32.340964165213634,1.3551212543466358,297.2568355601278,0.0,-85.06988412683981,0.10954976081848145,0.012870311737060547,288420
-65.681056882029,0.13135337829589844,-65.681056882029,-0.024688981473445892,8.716884991599727e-09,92,285,-2066.369695312975,0.0,0.29799627975041687,0.006752199,0.024688990190330884,-0.2484357410290452,-31.001323761971626,1.3471567761107968,209.84509346943187,0.0,-64.34899029360113,0.1071937084197998,0.012886524200439453,289432
-43.60062319734931,0.12819576263427734,-43.60062319734931,-0.019847849383950233,-0.0,92,286,-70.29059201687362,0.0,0.32388516754029767,0.0064726532,0.019847849383950233,-24.58588709424216,-31.644409993540357,1.3824885434440883,7.434040434347251,0.0,-43.50654570256277,0.10583829879760742,0.01239323616027832,290444
-45.37934655312294,0.12717723846435547,-45.37934655312294,-0.02296900376677513,-3.392517200495604e-08,92,287,-69.63220066767408,0.0,0.3557026075280231,0.008103731,0.022968969841603126,0.9181436400297838,-36.34828637943488,1.427183051650231,6.773015600313995,0.0,-45.731499811799985,0.10791754722595215,0.01229238510131836,291456
-64.80231018989713,0.12814998626708984,-64.80231018989711,-0.019122442230582237,6.125378426702355e-09,92,288,-2062.8880848359845,0.0,0.3450681663784585,0.006409399,0.019122448355960664,0.013992600430512203,-29.900438400198727,1.4120861731874923,209.5510238988098,0.0,-63.2022330771982,0.10703158378601074,0.012686491012573242,292468
-44.039159442169705,0.11920642852783203,-44.039159442169705,-0.01944059506058693,-9.42365918632504e-09,92,289,-66.68032138470399,0.0,0.34087962878080225,0.0071277893,0.019440585636927743,-42.701451755531664,-32.581103822417695,1.4061839665960232,7.2132896922152305,0.0,-43.93388315040476,0.10321831703186035,0.011433124542236328,293480
-108.92589743746396,0.11784696578979492,-108.92589743746396,-0.03777521476149559,5.889786880430847e-09,92,290,-4052.355933920374,0.0,0.3321922211778965,0.009304768,0.03777522065128247,0.006893284143915546,-31.14685340148522,1.3940207830772782,463.70575645269514,0.0,-103.5846854302103,0.10529470443725586,0.011391401290893555,294492
-87.77612602495842,0.11601758003234863,-87.77612602495842,-0.015040519647300243,4.028614242201911e-08,92,291,-2068.8898535255416,0.0,0.32776050793794775,0.007058675,0.015040559933442665,-0.10376052121186419,-31.797749484566843,1.3878565518575368,295.07756879852224,0.0,-84.38586140747118,0.09605288505554199,0.011070489883422852,295504
-42.919804187813845,0.1159205436706543,-42.919804187813845,-0.04046909883618355,-4.982759804761372e-08,92,292,-66.42401095651363,0.0,0.3811395818536932,0.009924203,0.0404690490085855,-58.76440107677658,-30.494785079221053,1.46395193227366,7.252598812005903,0.0,-83.74007230411999,0.09740090370178223,0.011094808578491211,296516
-64.77639157448888,0.11677432060241699,-64.77639157448888,-0.02090652659535408,2.35591479658126e-09,92,293,-2067.216859352931,0.0,0.3736989922203094,0.006594099,0.020906528951268877,0.01197807618456348,-31.901554340188007,1.4530996903092526,210.00880214553564,0.0,-62.900358759462414,0.1040353775024414,0.01150965690612793,297528
-65.7832873702157,0.11682653427124023,-65.7832873702157,-0.03778846934437752,1.413548922357677e-08,92,294,-2114.1304254567185,0.0,0.381540109988729,0.009248726,0.03778848347986674,0.05795370031882896,-30.245020834234737,1.4645384036521791,214.8413694076081,0.0,-84.2992510217411,0.11825156211853027,0.011630535125732422,298540
-131.90428181433163,0.11597847938537598,-131.90428181433163,-0.022852890193462372,-3.298280759622685e-09,92,295,-4053.795287463665,0.0,0.3604633497155231,0.0069972854,0.022852886895181612,0.1572547143276758,-30.888675252459063,1.433993701223461,507.9085416348614,0.0,-124.86078538398789,0.09677743911743164,0.011448383331298828,299552
-65.73796904068956,0.11590862274169922,-65.73796904068956,-0.033278755843639374,-2.82709766707967e-09,92,296,-2083.03309532132,0.0,0.37318342005311267,0.006564052,0.03327875301654171,-0.47433695661788544,-31.264849232168103,1.4523507056471805,211.58288702438736,0.0,-84.23853816787837,0.10344243049621582,0.011147022247314453,300564
-87.45165552591634,0.11956143379211426,-87.45165552591634,-0.026881784200668335,8.952476093782025e-09,92,297,-4053.7227912257263,0.0,0.35195591138756793,0.009968386,0.02688179315314443,0.1280558318626448,-33.86713984642509,1.421845835126698,415.8193091229474,0.0,-84.19111902187355,0.11037755012512207,0.011675357818603516,301576
-88.30748191138161,0.12027645111083984,-88.30748191138161,-0.25481608510017395,-5.183012685705535e-09,92,298,-4059.1677420882916,0.0,0.3524505554922956,0.009362775,0.25481607991716126,0.13203129089159704,-34.166123536076995,1.4225493167590526,416.34756596382067,0.0,-84.61910561386611,0.10955667495727539,0.011756181716918945,302588
-44.32808945857796,0.12027740478515625,-44.32808945857796,-0.01804376393556595,-5.65419533415934e-09,92,299,-74.32584066115336,0.0,0.3646976636803668,0.009544238,0.018043758281370614,-125.25633933117318,-32.3922290086502,1.4400785542756909,7.755956110549384,0.0,-43.97303341471041,0.10820770263671875,0.011684179306030273,303600
-87.73438596313265,0.11994576454162598,-87.73438596313265,-0.020515980198979378,1.0601616473593367e-08,92,300,-2069.558616904957,0.0,0.36470508198493085,0.00938799,0.02051599080059585,0.011098457046677335,-30.934976851513582,1.4400892372566274,295.16636232048404,0.0,-84.17272714829579,0.10339879989624023,0.01143789291381836,304612
-131.35727329713092,0.12014937400817871,-131.3572732971309,-0.03705471754074097,-2.82709766707967e-09,92,301,-4051.545062413566,0.0,0.32800178377053485,0.009252703,0.0370547147136433,0.18574810560514832,-31.083909466065414,1.3881914485022064,506.4625962850843,0.0,-124.29430667545883,0.09874844551086426,0.011294841766357422,305624
-43.06479055962857,0.11870574951171875,-43.06479055962857,-0.01799561269581318,5.1241148213421184e-08,92,302,-74.09000084973653,0.0,0.34904308092923975,0.007024819,0.017995663936961392,-160.98430693969007,-31.020421542946732,1.4177102653020157,7.111608235778411,0.0,-43.208871150172364,0.09564995765686035,0.011129617691040039,306636
-43.84551882645555,0.11892271041870117,-43.84551882645555,-0.021252533420920372,5.65419533415934e-09,92,303,-64.42815142051826,0.0,0.32007312397711835,0.009335034,0.021252539075115706,0.9378883228316773,-32.81748801634645,1.3772284690770062,6.276992518525444,0.0,-43.964626522457856,0.10602974891662598,0.011772632598876953,307648
-43.883976621021155,0.11741304397583008,-43.883976621021155,-0.01746002770960331,-4.71182959316252e-09,92,304,-68.89985052127136,0.0,0.28321886628041626,0.00690133,0.017460022997773716,0.8946842998596902,-29.894163256574203,1.327395652175758,8.252451904551215,0.0,-43.93619447195607,0.10814332962036133,0.011517763137817383,308660
-44.38112717928547,0.11559438705444336,-44.38112717928547,-0.020975789055228233,-7.303335713970682e-09,92,305,-74.69016678454255,0.0,0.2908892725767354,0.0068248664,0.02097578175189252,0.8996383872565431,-31.128474472299374,1.3376164649252902,7.892238528403771,0.0,-44.49721858094978,0.0957937240600586,0.01079416275024414,309672
-65.0409534257676,0.11593818664550781,-65.04095342576758,-0.02624591626226902,1.4606671427941365e-08,92,306,-2079.0968102679176,0.0,0.27778981325654645,0.00901757,0.026245930868940448,0.011412454047978415,-30.686709512829914,1.3202086776820132,211.23469739701892,0.0,-63.68922656466248,0.09600949287414551,0.011655807495117188,310684
-43.40780885760991,0.11633777618408203,-43.40780885760991,-0.01775200664997101,2.638624607698148e-08,92,307,-67.73002516603879,0.0,0.23991369918401062,0.0068389615,0.017752033036217085,-30.018476449073436,-31.453755544425846,1.2711394452162943,6.702008167533138,0.0,-43.425734209339204,0.09626078605651855,0.011107444763183594,311696
-44.074047392526474,0.12898492813110352,-44.074047392526474,-0.014168774709105492,-7.067744611788385e-09,92,308,-68.89214608902948,0.0,0.2328145475726825,0.0072095282,0.01416876764136088,0.9060722797005024,-30.703355867297237,1.26214738932467,7.397422076348077,0.0,-44.1787073360398,0.1117713451385498,0.012895584106445312,312708
-109.97375717805359,0.11800217628479004,-109.97375717805359,-0.01071674469858408,-2.82709766707967e-09,92,309,-2072.2787031340945,0.0,0.24978471838909647,0.006389478,0.010716741871486413,0.009909276226479191,-30.770224263727716,1.283749019380292,359.75516479486345,0.0,-104.63686702473544,0.1034846305847168,0.011524200439453125,313720
-66.43516985738478,0.11893868446350098,-66.43516985738478,-0.018963249400258064,4.71182959316252e-09,92,310,-2073.732013706087,0.0,0.2473614357205719,0.009852253,0.018963254112087657,-0.14959504418829384,-31.063363921399635,1.2806418988670318,210.6546088554068,0.0,-64.80529864518502,0.10658693313598633,0.011778593063354492,314732
-44.45423855246206,0.11647582054138184,-44.45423855246206,-0.01135009340941906,3.828361627711274e-08,92,311,-87.52139456018878,0.0,0.256250615176476,0.009192059,0.011350131693035337,-27.20069666353741,-33.15016673327783,1.2920765013471502,8.199004301346196,0.0,-44.48662183846217,0.10555434226989746,0.01139211654663086,315744
-44.01587131871217,0.11639189720153809,-44.01587131871217,-0.018616952002048492,-5.183012685705535e-09,92,312,-65.6657955863825,0.0,0.2417285300997406,0.0064914706,0.018616946819035807,0.9266706845660517,-31.062203252071214,1.273448442966182,6.373194667055642,0.0,-43.75413606376326,0.10061383247375488,0.011414289474487305,316756
-42.634503455037496,0.11653256416320801,-42.634503455037496,-0.00953310914337635,-4.240646500619505e-09,92,313,-73.96503536306486,0.0,0.17935632999706647,0.006647488,0.00953310490272985,0.8408713805381305,-31.698586552637977,1.1964469981751789,6.511286387639835,0.0,-42.83293791418382,0.09675431251525879,0.01097869873046875,317768
-86.74603336467955,0.11561822891235352,-86.74603336467955,-0.01844150200486183,-2.4030331502444824e-08,92,314,-2064.7979145736845,0.0,0.17368340774958313,0.006482684,0.01844147797453033,0.008838384733245164,-32.2033778982948,1.1896788630843884,294.7838711785096,0.0,-83.05294892769412,0.10190558433532715,0.011565923690795898,318780
-88.34522793413747,0.1156916618347168,-88.34522793413747,-0.017884863540530205,1.50778554086628e-08,92,315,-2065.548218508232,0.0,0.18252874080371478,0.0070554926,0.017884878618385613,0.16762274836363877,-33.92475123807063,1.2002486465686193,294.6736884298533,0.0,-84.67338376354164,0.09615874290466309,0.010834932327270508,319792
-87.83883977936227,0.11582732200622559,-87.83883977936227,-0.020792892202734947,2.3087965317358794e-08,92,316,-4051.1297965359886,0.0,0.2083728172091156,0.006455923,0.020792915290700265,0.040358738117278414,-31.97129470857609,1.2316722725820033,415.5587949807502,0.0,-84.38321881325832,0.09257626533508301,0.0108642578125,320804
-43.82634100721375,0.11552715301513672,-43.82634100721375,-0.01744379661977291,-3.204044318749766e-08,92,317,-82.81094278488824,0.0,0.20905804539857645,0.0067224023,0.017443764579329724,-56.03143931164446,-34.31601145920784,1.2325165383676773,7.723530281176699,0.0,-43.67960315808219,0.09225845336914062,0.010995149612426758,321816
-65.0629383478846,0.11614465713500977,-65.06293834788458,-0.019346516579389572,1.9318502353371514e-08,92,318,-2071.6688337006294,0.0,0.23619721906458435,0.009455839,0.019346535897891926,0.012862665603974976,-29.747129839129016,1.266424048505703,210.46449924490338,0.0,-63.64560357761986,0.09161710739135742,0.013304948806762695,322828
-109.89909813857341,0.11480593681335449,-109.89909813857342,-0.020072536543011665,-1.9318502353371514e-08,92,319,-2069.403777030321,0.0,0.23363660729449728,0.0065186606,0.020072517224509312,0.16140065331121367,-32.26302716992415,1.2631853764416734,358.8388863213233,0.0,-104.48753752692448,0.09136199951171875,0.010991573333740234,323840
-43.65399449173036,0.11925983428955078,-43.65399449173036,-0.014268175698816776,-1.069585309210197e-07,92,320,-69.95528047555013,0.0,0.22274542043331583,0.006389816,0.014268068740285855,-94.26523569687866,-33.76458378484761,1.2495024354533606,7.378624939144927,0.0,-63.80242024184678,0.10711288452148438,0.011756420135498047,324852
-65.42884593712651,0.12590789794921875,-65.42884593712651,-0.017467649653553963,1.88473192608285e-09,92,321,-2073.5178365032416,0.0,0.22276378526046814,0.0066244076,0.01746765153828589,0.013053847962024578,-31.28649688831198,1.2495253825603232,210.65428104802186,0.0,-63.54700034742501,0.11392807960510254,0.012489557266235352,325864
-42.651442067134006,0.12828278541564941,-42.651442067134006,-0.025185031816363335,-4.205308101745686e-08,92,322,-73.73829634879228,0.0,0.21864629451465228,0.009152241,0.025184989763282317,-24.332876929432956,-31.833151441109564,1.2443910508963627,7.307801552488469,0.0,-42.6595570478124,0.11527228355407715,0.012749433517456055,326876
-42.54112049703811,0.11592817306518555,-42.54112049703811,-0.019790133461356163,-8.952476093782025e-09,92,323,-66.64340933116186,0.0,0.16148852925055582,0.0068276827,0.01979012450888007,0.9157001205985957,-31.27874019622542,1.175258976979799,6.496387046406299,0.0,-42.84672865488683,0.09523320198059082,0.01101374626159668,327888
-65.55582632444029,0.11640620231628418,-65.55582632444029,-0.026706570759415627,7.5389277043314e-09,92,324,-2053.764203416704,0.0,0.16230321590137103,0.009692965,0.02670657829834333,0.007798637269025632,-31.49076036952687,1.1762168349036484,208.59528781181203,0.0,-63.69414101839338,0.09804892539978027,0.011074304580688477,328900
-65.13551396802809,0.11529064178466797,-65.13551396802809,-0.029985083267092705,-1.17795739829063e-09,92,325,-2098.2415359408765,0.0,0.17266512482533813,0.008141952,0.029985082089135306,0.09515025421138112,-31.573051016020358,1.1884680499925466,213.22211843829692,0.0,-63.5986318328566,0.09324765205383301,0.010843038558959961,329912
-44.51268599432081,0.11597132682800293,-44.51268599432081,-0.013409655541181564,-3.180484853260168e-08,92,326,-76.04872191898862,0.0,0.14838861759472272,0.0065581184,0.013409623736333032,-28.102684528643422,-31.207026748962218,1.1599635910440778,8.484977645361484,0.0,-44.51269685173469,0.10301470756530762,0.011416196823120117,330924
-64.99872451976313,0.11563324928283691,-64.99872451976313,-0.023062370717525482,-3.298280759622685e-09,92,327,-2065.57318775015,0.0,0.1445910789278656,0.00688716,0.023062367419244723,0.014594309074392298,-30.62082860109855,1.1555669379687572,209.86483862518446,0.0,-63.22107133597089,0.10154533386230469,0.010954618453979492,331936
-65.66293612557782,0.1164555549621582,-65.66293612557782,-0.03559868782758713,-7.774518806513697e-09,92,328,-2063.734185042162,0.0,0.1497700204962327,0.0069451453,0.03559868005306832,0.1301080006638995,-32.11811832700604,1.1615670753883642,209.56764130157376,0.0,-83.79711339187801,0.11249542236328125,0.011712074279785156,332948
-65.81295811398226,0.1160123348236084,-65.81295811398225,-0.023032262921333313,-1.5549037613027394e-08,92,329,-2062.663335391292,0.0,0.15978693302441022,0.008726948,0.0230322473722957,0.11299497541808523,-31.5373382814371,1.1732608612150657,209.47088957557727,0.0,-64.10518444970369,0.09990501403808594,0.011136293411254883,333960
-44.0971804598562,0.11540794372558594,-44.0971804598562,-0.016167810186743736,5.418604231977042e-09,92,330,-147.12302631024247,0.0,0.1589577113215631,0.006744216,0.016167815605347968,-34.25421418951697,-29.903060580918208,1.1722883711065213,12.525731328132899,0.0,-43.93658227549722,0.09751725196838379,0.010953903198242188,334972
-44.17416871983267,0.11595010757446289,-44.17416871983267,-0.013288524001836777,6.832153065516877e-09,92,331,-74.32385120222033,0.0,0.13997268676757812,0.006664409,0.013288530833989842,0.8926248409709652,-30.75987867518659,1.1502423815906657,7.660606558170694,0.0,-43.952980163489514,0.09313583374023438,0.010862588882446289,335984
-45.23966830386095,0.11510014533996582,-45.23966830386095,-0.013268901966512203,-3.274721649404455e-08,92,332,-67.41205599929664,0.0,0.12732290938908875,0.00954546,0.01326886921929571,0.8962663331091884,-29.45027692557612,1.1357837137986664,7.8359517446723554,0.0,-45.038165305659895,0.09163784980773926,0.010890960693359375,336996
-43.208997272306995,0.11573338508605957,-43.20899727230699,-0.015650549903512,1.7433769983199454e-08,92,333,-66.37831957056142,0.0,0.08467698379938782,0.009419957,0.015650567337281984,0.9032662690474645,-30.708060844002866,1.0883654502399356,6.6664693069866905,0.0,-43.409933605202006,0.09376120567321777,0.01087045669555664,338008
-43.447903511885244,0.11793971061706543,-43.44790351188525,-0.02071562595665455,-0.0,92,334,-72.9349014324268,0.0,0.07901930526311218,0.0074043586,0.02071562595665455,0.9070026770417425,-33.011318535344316,1.0822252145111597,6.962861306611318,0.0,-43.554007256784054,0.09645509719848633,0.010840892791748047,339020
-87.92346034988277,0.11645913124084473,-87.92346034988277,-0.033062513917684555,-1.4371080325759067e-08,92,335,-2120.116799220843,0.0,0.07321881682505249,0.009435749,0.03306249954660423,0.010541914072268121,-33.20650594462574,1.0759659506107027,302.38192836681156,0.0,-84.35841318202394,0.10279488563537598,0.011256694793701172,340032
-65.77388149307471,0.11957049369812012,-65.77388149307471,-0.015098566189408302,1.1543982658679397e-08,92,336,-2067.0740323135165,0.0,0.05770898148005188,0.006670083,0.015098577733390961,0.08028830094973927,-31.665043034649024,1.0594066438908905,209.88332065300278,0.0,-64.10121009113708,0.11258363723754883,0.011966943740844727,341044
-65.04112915887954,0.11943888664245605,-65.04112915887954,-0.024197857826948166,4.711829815207125e-10,92,337,-2065.2747200167055,0.0,0.10440874665151001,0.0067508603,0.024197858298131147,0.09166239816191768,-30.139502891661373,1.11005409309127,209.82967425952555,0.0,-63.36531044668419,0.11101412773132324,0.01193690299987793,342056
-65.48279585996006,0.11591029167175293,-65.48279585996006,-0.020015187561511993,-2.82709766707967e-09,92,338,-2063.872765168446,0.0,0.10004115198911885,0.0069368044,0.020015184734414326,0.12771421403892136,-34.20876129031145,1.1052163989930515,209.59020701128688,0.0,-63.80522050513159,0.09662914276123047,0.01110529899597168,343068
-88.28027899049741,0.11548185348510742,-88.28027899049742,-0.020482024177908897,9.42365918632504e-09,92,339,-2067.72156208231,0.0,0.09196209813295146,0.009468598,0.020482033601568084,0.18817656436453378,-31.520660742849213,1.096323268594576,294.6986643342154,0.0,-84.62296831103136,0.09554934501647949,0.010922431945800781,344080
-108.93235830459696,0.1279306411743164,-108.93235830459696,-0.01811913587152958,1.88473192608285e-09,92,340,-2067.8014546764425,0.0,0.09846997166810771,0.006816969,0.018119137756261505,0.13332861752700242,-29.88648917658699,1.1034812681951232,359.29229113141275,0.0,-103.52104385383328,0.11099052429199219,0.012801885604858398,345092
-89.7831973548272,0.11769747734069824,-89.78319735482722,-0.012525324709713459,8.245701899056712e-09,92,341,-2072.51741241094,0.0,0.0905578145867751,0.00692851,0.012525332955415358,0.14691046950661613,-31.34872474237144,1.0947848003428478,295.4127880061464,0.0,-85.91791865736162,0.09762287139892578,0.011525869369506836,346104
-44.74730823793073,0.11630463600158691,-44.74730823793073,-0.02604987472295761,-4.71182959316252e-09,92,342,-74.534252361714,0.0,0.10457516093499104,0.0097835725,0.026049870011128018,-58.27842631135911,-29.654791673479288,1.1102388373194099,7.753315402188808,0.0,-44.98570880171974,0.10461235046386719,0.011466026306152344,347116
-43.51256412182308,0.11652183532714844,-43.512564121823075,-0.018170898780226707,1.413548833539835e-09,92,343,-82.47434625223903,0.0,0.09799075220884541,0.0070209964,0.01817090019377554,0.8722195981452234,-29.963642935342914,1.1029525851861832,8.668287058672597,0.0,-43.65371393036898,0.09716653823852539,0.011049032211303711,348128
-67.13587993022806,0.11761116981506348,-67.13587993022804,-0.01162655744701624,3.7694638521657e-09,92,344,-2076.3263697778452,0.0,0.04562592789118469,0.0084727425,0.011626561216480091,0.012586270385212872,-30.256426600573462,1.0466828028733413,210.75229011737036,0.0,-65.29979614253516,0.10525345802307129,0.01150965690612793,349140
-111.56082870871363,0.11603116989135742,-111.56082870871363,-0.04154159128665924,1.319312303849074e-08,92,345,-4051.755418478539,0.0,0.028095961559431355,0.009155168,0.04154160447978228,0.12317042131828804,-31.61771341687234,1.028494375610219,472.6130628409101,0.0,-105.94591918720518,0.09811663627624512,0.010898113250732422,350152
-42.571293507317115,0.11667203903198242,-42.571293507317115,-0.025821635499596596,1.130839066831868e-08,92,346,-66.14364442839373,0.0,0.027917624462263386,0.009858038,0.025821646807987264,-210.1203880129,-31.945523832024094,1.0283109732630262,6.628328621712562,0.0,-42.96935546569272,0.10852742195129395,0.01179194450378418,351164
-65.5513541830806,0.1170339584350586,-65.5513541830806,-0.022737501189112663,6.59656151924537e-09,92,347,-2067.6066198504636,0.0,0.0026900768280029297,0.008222118,0.022737507785674183,0.013266166488863806,-29.42608767650865,1.002693698331319,210.01648452769317,0.0,-63.71631172515201,0.11536693572998047,0.011350631713867188,352176
-42.484231329305636,0.11664700508117676,-42.484231329305636,-0.030852263793349266,-3.5338723058941923e-09,92,348,-70.5615564870392,0.0,0.007991313934326172,0.006492299,0.03085226025947696,-17.819027829991683,-30.168054522021993,1.0080233297094041,7.197352999872857,0.0,-42.873275981876766,0.10112881660461426,0.011091470718383789,353188
-65.18393257292715,0.11766552925109863,-65.18393257292715,-0.032470621168613434,1.602022159374883e-08,92,349,-2065.21393925804,0.0,0.009226560592651367,0.00744451,0.03247063718883503,0.012259732178203975,-30.93072969696218,1.0092692565139794,209.7821202959635,0.0,-63.19296704617382,0.11046051979064941,0.011433839797973633,354200
-109.41510026771381,0.12359142303466797,-109.41510026771381,-0.021377187222242355,1.319312303849074e-08,92,350,-2100.599806141122,0.0,0.02499175165952901,0.009768065,0.021377200415365394,0.21208438704882993,-30.866279680418135,1.0253066634111032,362.43639921486437,0.0,-104.0631909613801,0.11280035972595215,0.012172698974609375,355212
-65.73911583044647,0.11577153205871582,-65.73911583044648,-0.017514433711767197,-1.0837208463954084e-08,92,351,-2067.3912069453304,0.0,0.01677298640073995,0.009997225,0.017514422874558733,-0.17109340581262233,-31.37077635252252,1.0169144427120467,209.98748166986252,0.0,-63.839077155305034,0.10552167892456055,0.01116633415222168,356224
